current density,magnetic field,fx,fy,fxv2,fyv2,fx_safe,fy_safe,fxv2_safe,fyv2_safe,flaplacex,flaplacey,refinment,is_saturated,elapse_time_total,shapefunction_degree,size multiplicator ,number dof, fx_r,fy_r,fx_safe_r,fy_safe_r,flaplacex_r,flaplacey_r,is alternative current,size,size2,integral_force,integral_force2,is_periodic
1.01778e+06,1.5,-5.57355,0.000748974,-5.80635,0.000745297,-5.32038,0.000696289,-5.29181,0.000696693,-16.9022,1.10589e-05 ,3,0,10.4144,2,16,51605,5.57355,0.000748974,-27.998,0.000723179,-16.9022,-1.10589e-05,1,0.0015,0.0015,-12.1088,12.1088,0
848148,1.5,-142.82,6.89279e-06,-142.96,6.85895e-06,-132.405,6.40428e-06,-132.477,6.40807e-06,-13.717,1.47015e-08 ,3,0,9.2665,2,0,46861,142.82,6.89279e-06,115.526,6.82955e-06,-13.717,-1.47015e-08,1,0.0015,0.0015,-172.778,172.778,0
848148,1.5,-76.6456,1.28843e-05,-76.8273,1.28204e-05,-70.9774,1.19741e-05,-70.9892,1.19812e-05,-13.854,3.45278e-08 ,3,0,9.11289,2,1,50373,76.6456,1.28843e-05,49.1193,1.27513e-05,-13.854,-3.45278e-08,1,0.0015,0.0015,-94.061,94.061,0
848148,1.5,-4.84351,0.000746977,-5.03753,0.000743281,-4.61687,0.000694416,-4.5931,0.000694822,-14.0851,9.19707e-06 ,3,0,9.27011,2,16,51605,4.84351,0.000746977,-23.1327,0.000724887,-14.0851,-9.19707e-06,1,0.0015,0.0015,-10.319,10.319,0
678518,1.5,-142.253,6.88931e-06,-142.355,6.85544e-06,-131.854,6.40101e-06,-131.931,6.40481e-06,-10.9734,1.17566e-08 ,3,0,7.97784,2,0,46861,142.253,6.88931e-06,120.408,6.83193e-06,-10.9734,-1.17566e-08,1,0.0015,0.0015,-171.111,171.111,0
678518,1.5,-76.018,1.28763e-05,-76.1608,1.28123e-05,-70.3693,1.19666e-05,-70.3858,1.19737e-05,-11.083,2.76089e-08 ,3,0,10.5465,2,1,50373,76.018,1.28763e-05,53.9948,1.2757e-05,-11.083,-2.76089e-08,1,0.0015,0.0015,-92.348,92.348,0
678518,1.5,-4.11349,0.000744981,-4.26874,0.000741268,-3.91339,0.000692544,-3.89442,0.000692952,-11.268,7.34269e-06 ,3,0,11.0957,2,16,51605,4.11349,0.000744981,-18.2673,0.000726582,-11.268,-7.34269e-06,1,0.0015,0.0015,-8.52931,8.52931,0
508889,1.5,-141.687,6.88584e-06,-141.75,6.85194e-06,-131.303,6.39775e-06,-131.385,6.40155e-06,-8.22984,8.81397e-09 ,3,0,11.8356,2,0,46861,141.687,6.88583e-06,125.29,6.83431e-06,-8.22984,-8.81397e-09,1,0.0015,0.0015,-169.444,169.444,0
508889,1.5,-75.3905,1.28682e-05,-75.4944,1.28041e-05,-69.7613,1.19591e-05,-69.7826,1.19662e-05,-8.3121,2.06966e-08 ,3,0,9.66709,2,1,50373,75.3905,1.28682e-05,58.8702,1.27628e-05,-8.3121,-2.06966e-08,1,0.0015,0.0015,-90.635,90.635,0
339259,1.5,-141.121,6.88236e-06,-141.145,6.84844e-06,-130.752,6.3945e-06,-130.839,6.3983e-06,-5.48644,5.87366e-09 ,3,0,7.37516,2,0,46861,141.121,6.88236e-06,130.172,6.83669e-06,-5.48644,-5.87366e-09,1,0.0015,0.0015,-167.777,167.777,0
