current density,magnetic field,fx,fy,fxv2,fyv2,fx_safe,fy_safe,fxv2_safe,fyv2_safe,flaplacex,flaplacey,refinment,is_saturated,elapse_time_total,shapefunction_degree,size multiplicator ,number dof, fx_r,fy_r,fx_safe_r,fy_safe_r,flaplacex_r,flaplacey_r,is alternative current,size,size2,integral_force,integral_force2,is_periodic
1.52667e+06,0.8,15.9202,5.90342e-13,15.5823,5.38899e-13,14.8723,4.67773e-13,14.9067,4.54522e-13,-14.0642,8.79606e-15 ,3,0,2.87269,2,1,19865,-15.9202,3.15097e-12,-43.7107,3.13139e-12,-14.0642,7.12526e-15,1,0.0015,0.0015,-7.33996,7.33996,1
848148,0.6,16.3399,-9.12572e-13,16.1772,-9.1181e-13,15.3763,-7.19837e-13,15.3915,-7.2174e-13,-5.7252,-7.34786e-15 ,3,0,1.82473,2,0,16161,-16.3399,-3.77491e-12,-27.6276,-3.74785e-12,-5.7252,-7.81656e-15,1,0.0015,0.0015,-2.72241,2.72241,1
1.35704e+06,0.8,14.1513,-4.98974e-13,13.851,-4.67871e-13,13.2198,-1.16333e-12,13.2504,-1.14866e-12,-12.5015,1.49793e-16 ,3,0,1.99093,2,1,19865,-14.1513,7.56393e-13,-38.8539,7.66807e-13,-12.5015,-1.86733e-15,1,0.0015,0.0015,-6.52441,6.52441,1
678518,0.6,13.0719,-1.69435e-13,12.9418,-2.35996e-13,12.301,-9.01294e-13,12.3132,-8.89695e-13,-4.58016,-4.99242e-15 ,3,0,1.68941,2,0,16161,-13.0719,-2.29148e-12,-22.1021,-2.34103e-12,-4.58016,-5.45525e-15,1,0.0015,0.0015,-2.17793,2.17793,1
0,1,1.13859e-12,-2.43634e-13,4.40798e-12,-2.37147e-13,1.39272e-12,1.97679e-13,5.23759e-12,1.9237e-13,0,0 ,3,0,2.47511,2,16,21605,5.813e-12,1.25944e-11,4.92095e-12,1.25697e-11,0,0,1,0.0015,0.0015,-1.13687e-13,4.54747e-13,1
508889,0.6,9.80388,-1.86613e-12,9.7063,-1.82616e-12,9.22575,-1.60234e-12,9.23488,-1.60412e-12,-3.43512,-3.67481e-15 ,3,0,1.62482,2,0,16161,-9.80388,-4.45711e-13,-16.5766,-5.03394e-13,-3.43512,-3.62679e-15,1,0.0015,0.0015,-1.63344,1.63344,1
1.18741e+06,0.8,12.3823,8.57127e-13,12.1196,8.62057e-13,11.5673,1.59907e-13,11.5941,1.52402e-13,-10.9388,9.32313e-15 ,3,0,2.11759,2,1,19865,-12.3823,1.59094e-12,-33.9972,1.58616e-12,-10.9388,7.0449e-15,1,0.0015,0.0015,-5.70886,5.70886,1
2.54444e+06,0.9,14.3748,-8.87149e-11,13.7863,-8.52716e-11,13.2975,-8.1208e-11,13.3616,-8.15774e-11,-28.0128,1.62442e-10 ,3,0,2.58639,2,16,21605,-14.3748,-7.88286e-11,-69.8118,-4.00242e-10,-28.0128,-1.62423e-10,1,0.0015,0.0015,-16.0076,16.0076,1
339259,0.6,6.53591,-1.34875e-13,6.47086,-1.15098e-13,6.15049,-1.52638e-13,6.15658,-1.71941e-13,-2.29008,-3.19045e-15 ,3,0,1.33274,2,0,16161,-6.53591,-1.40523e-12,-11.051,-1.48594e-12,-2.29008,-3.27175e-15,1,0.0015,0.0015,-1.08896,1.08896,1
1.01778e+06,0.8,10.6134,5.00263e-12,10.3882,5.00187e-12,9.91484,4.40178e-12,9.93779,4.37526e-12,-9.37612,4.35118e-15 ,3,0,1.84207,2,1,19865,-10.6134,-1.6938e-12,-29.1404,-1.71154e-12,-9.37612,3.58262e-15,1,0.0015,0.0015,-4.8933,4.8933,1
169630,0.6,3.26795,1.20972e-13,3.23543,8.98335e-14,3.07525,1.12979e-13,3.07829,1.33354e-13,-1.14504,-1.32426e-15 ,3,0,1.10848,2,0,16161,-3.26795,-2.17629e-12,-5.52551,-2.24599e-12,-1.14504,-1.41392e-15,1,0.0015,0.0015,-0.544481,0.544481,1
2.37481e+06,0.9,13.4165,-7.85887e-11,12.8672,-7.55917e-11,12.411,-7.25714e-11,12.4708,-7.28867e-11,-26.1453,1.41508e-10 ,3,0,2.22334,2,16,21605,-13.4165,-5.70805e-11,-65.1577,-3.37081e-10,-26.1453,-1.41488e-10,1,0.0015,0.0015,-14.9404,14.9404,1
848148,0.8,8.84452,-1.70539e-12,8.65683,-1.66031e-12,8.26237,-1.46025e-12,8.28149,-1.46758e-12,-7.81344,4.75058e-16 ,3,0,1.67002,2,1,19865,-8.84452,4.06864e-12,-24.2837,4.06053e-12,-7.81344,-8.03931e-16,1,0.0015,0.0015,-4.07775,4.07775,1
0,0.6,2.48799e-13,1.64729e-12,3.64639e-15,1.66426e-12,8.07241e-13,1.73966e-12,6.12271e-13,1.72465e-12,0,0 ,3,0,1.22057,2,0,16161,-5.14328e-14,-5.39522e-13,2.64785e-13,-5.50379e-13,0,0,1,0.0015,0.0015,2.41585e-13,7.10543e-15,1
678518,0.8,7.07562,-3.13568e-12,6.92546,-3.1487e-12,6.60989,-3.26757e-12,6.62519,-3.26061e-12,-6.25075,1.70911e-15 ,3,0,1.4156,2,1,19865,-7.07562,-2.80748e-12,-19.427,-2.78646e-12,-6.25075,9.36584e-16,1,0.0015,0.0015,-3.2622,3.2622,1
2.54444e+06,0.5,62.9857,9.0604e-14,62.5473,1.04953e-13,59.4259,5.46239e-13,59.4664,5.38384e-13,-14.4684,-5.01006e-15 ,3,0,1.51643,2,0,16161,-62.9857,-1.94037e-12,-91.4841,-1.96752e-12,-14.4684,-5.68939e-15,1,0.0015,0.0015,-6.74027,6.74027,1
2.20518e+06,0.9,12.4581,-5.62082e-11,11.9481,-5.36345e-11,11.5245,-5.2115e-11,11.5801,-5.23951e-11,-24.2777,1.22004e-10 ,3,0,2.1552,2,16,21605,-12.4581,-5.37585e-11,-60.5036,-2.95185e-10,-24.2777,-1.22002e-10,1,0.0015,0.0015,-13.8732,13.8732,1
2.37481e+06,0.5,58.7857,-1.5214e-12,58.3765,-1.52801e-12,55.4637,-1.59068e-12,55.5015,-1.5884e-12,-13.5039,-1.29795e-14 ,3,0,1.3796,2,0,16161,-58.7857,-3.56317e-12,-85.3843,-3.59978e-12,-13.5039,-1.35903e-14,1,0.0015,0.0015,-6.29089,6.29089,1
508889,0.8,5.30671,-1.81834e-12,5.19409,-1.76019e-12,4.95742,-1.694e-12,4.96889,-1.69579e-12,-4.68806,-1.41782e-15 ,3,0,1.67164,2,1,19865,-5.30671,-2.68917e-12,-14.5702,-2.72276e-12,-4.68806,-2.20876e-15,1,0.0015,0.0015,-2.44665,2.44665,1
2.03555e+06,0.9,11.4998,-6.16236e-11,11.029,-5.94117e-11,10.638,-5.66726e-11,10.6893,-5.68959e-11,-22.4102,1.03963e-10 ,3,0,2.11321,2,16,21605,-11.4998,-5.11138e-11,-55.8494,-2.56822e-10,-22.4102,-1.0395e-10,1,0.0015,0.0015,-12.8061,12.8061,1
2.20518e+06,0.5,54.5859,-1.26639e-12,54.2059,-1.24435e-12,51.5016,-9.83945e-13,51.5366,-9.62353e-13,-12.5394,-8.45321e-15 ,3,0,1.36796,2,0,16161,-54.5859,-6.40423e-13,-79.2847,-6.92313e-13,-12.5394,-8.96238e-15,1,0.0015,0.0015,-5.84152,5.84152,1
339259,0.8,3.53781,-3.61369e-13,3.46273,-3.1743e-13,3.30494,-3.15184e-13,3.31259,-3.1743e-13,-3.12538,-4.51753e-16 ,3,0,1.92094,2,1,19865,-3.53781,7.97208e-13,-9.71348,7.7845e-13,-3.12538,-9.11502e-16,1,0.0015,0.0015,-1.6311,1.6311,1
1.86593e+06,0.9,10.5415,-4.42597e-11,10.1099,-4.24156e-11,9.75151,-3.99644e-11,9.79851,-4.01617e-11,-20.5427,8.73532e-11 ,3,0,2.41656,2,16,21605,-10.5415,-4.03178e-11,-51.1953,-2.13199e-10,-20.5427,-8.73512e-11,1,0.0015,0.0015,-11.7389,11.7389,1
2.03555e+06,0.5,50.3862,2.62061e-12,50.0355,2.6355e-12,47.5395,2.34039e-12,47.5719,2.34418e-12,-11.5749,-3.09785e-15 ,3,0,2.08563,2,0,16161,-50.3862,-3.02311e-12,-73.1852,-3.03272e-12,-11.5749,-3.19111e-15,1,0.0015,0.0015,-5.39215,5.39215,1
169630,0.8,1.7689,-3.14842e-12,1.73136,-3.11473e-12,1.65247,-2.52403e-12,1.6563,-2.50944e-12,-1.56269,1.14194e-15 ,3,0,1.82424,2,1,19865,-1.7689,2.50954e-12,-4.85674,2.49342e-12,-1.56269,1.04744e-15,1,0.0015,0.0015,-0.81555,0.81555,1
1.86593e+06,0.5,46.1868,1.99202e-13,45.8653,1.92789e-13,43.5776,6.38406e-13,43.6073,6.27109e-13,-10.6103,-1.25478e-14 ,3,0,1.62836,2,0,16161,-46.1868,-2.26112e-12,-67.0859,-2.31458e-12,-10.6103,-1.20619e-14,1,0.0015,0.0015,-4.94278,4.94278,1
1.6963e+06,0.9,9.58316,-3.33237e-11,9.19081,-3.17864e-11,8.86501,-3.01604e-11,8.90773,-3.0326e-11,-18.6752,7.2195e-11 ,3,0,2.43827,2,16,21605,-9.58316,-2.51024e-11,-46.5412,-1.67996e-10,-18.6752,-7.21878e-11,1,0.0015,0.0015,-10.6717,10.6717,1
0,0.8,-6.90714e-12,8.92293e-13,-1.24586e-11,8.9544e-13,-5.85465e-12,6.10741e-13,-1.08663e-11,6.24546e-13,0,0 ,3,0,1.72528,2,1,19865,3.0122e-12,4.53295e-12,4.42874e-12,4.52715e-12,0,0,1,0.0015,0.0015,1.06581e-12,1.06581e-12,1
1.6963e+06,0.5,41.9875,-1.13239e-12,41.6952,-1.12066e-12,39.6157,-1.33845e-12,39.6427,-1.34581e-12,-9.64576,-1.04831e-14 ,3,0,2.56201,2,0,16161,-41.9875,-1.18984e-12,-60.9867,-1.19049e-12,-9.64576,-1.09962e-14,1,0.0015,0.0015,-4.49342,4.49342,1
2.54444e+06,0.7,34.5709,-4.96621e-12,34.0322,-4.95137e-12,32.4238,-4.31252e-12,32.4776,-4.29101e-12,-20.8125,2.74011e-14 ,3,0,2.98218,2,1,19865,-34.5709,1.54349e-13,-75.6572,1.98758e-13,-20.8125,2.44836e-14,1,0.0015,0.0015,-10.631,10.631,1
1.52667e+06,0.9,8.62484,-3.34384e-11,8.27172,-3.21692e-11,7.97851,-3.18615e-11,8.01696,-3.19923e-11,-16.8077,5.84806e-11 ,3,0,3.03746,2,16,21605,-8.62484,-2.17384e-11,-41.8871,-1.37471e-10,-16.8077,-5.84706e-11,1,0.0015,0.0015,-9.60455,9.60455,1
1.52667e+06,0.5,37.7883,-8.94067e-13,37.5253,-9.23939e-13,35.654,-8.7808e-13,35.6782,-8.72425e-13,-8.68121,-7.91214e-15 ,3,0,1.44007,2,0,16161,-37.7883,-5.17142e-13,-54.8877,-5.19669e-13,-8.68121,-8.11716e-15,1,0.0015,0.0015,-4.04407,4.04407,1
1.35704e+06,0.5,33.5893,3.98732e-13,33.3555,4.01358e-13,31.6922,3.38335e-13,31.7138,3.50732e-13,-7.71665,-5.96461e-15 ,3,0,1.69229,2,0,16161,-33.5893,-1.53241e-12,-48.7888,-1.55819e-12,-7.71665,-7.15764e-15,1,0.0015,0.0015,-3.59472,3.59472,1
2.37481e+06,0.7,32.2661,-1.95668e-12,31.7633,-1.96658e-12,30.2622,-2.19827e-12,30.3124,-2.19218e-12,-19.425,3.10648e-14 ,3,0,2.06079,2,1,19865,-32.2661,3.09724e-13,-70.6133,3.62705e-13,-19.425,3.06424e-14,1,0.0015,0.0015,-9.92226,9.92226,1
1.35704e+06,0.9,7.66652,-3.05865e-11,7.35264,-2.96269e-11,7.092,-2.83478e-11,7.12618,-2.8448e-11,-14.9402,4.62034e-11 ,3,0,1.98269,2,16,21605,-7.66652,-8.14357e-12,-37.233,-9.95477e-11,-14.9402,-4.62022e-11,1,0.0015,0.0015,-8.53738,8.53738,1
1.18741e+06,0.5,29.3904,1.30957e-12,29.1858,1.27809e-12,27.7306,9.51635e-13,27.7494,9.49909e-13,-6.75208,-6.37125e-15 ,3,0,2.55292,2,0,16161,-29.3904,-1.80963e-12,-42.6899,-1.84661e-12,-6.75208,-6.66011e-15,1,0.0015,0.0015,-3.14537,3.14537,1
2.20518e+06,0.7,29.9613,1.64264e-12,29.4945,1.68253e-12,28.1006,1.51297e-12,28.1472,1.51866e-12,-18.0375,4.11227e-14 ,3,0,2.68071,2,1,19865,-29.9613,3.00588e-12,-65.5695,3.09073e-12,-18.0375,3.95793e-14,1,0.0015,0.0015,-9.21352,9.21352,1
1.18741e+06,0.9,6.7082,-1.85261e-11,6.43356,-1.77843e-11,6.2055,-1.85022e-11,6.23541,-1.85817e-11,-13.0726,3.53782e-11 ,3,0,2.94974,2,16,21605,-6.7082,-5.60932e-12,-32.5788,-7.56022e-11,-13.0726,-3.53711e-11,1,0.0015,0.0015,-7.47021,7.47021,1
1.01778e+06,0.5,25.1916,7.44107e-13,25.0162,7.42155e-13,23.769,6.3042e-13,23.7851,6.31133e-13,-5.7875,-2.57967e-15 ,3,0,1.62561,2,0,16161,-25.1916,-1.53317e-12,-36.5912,-1.5159e-12,-5.7875,-2.59611e-15,1,0.0015,0.0015,-2.69603,2.69603,1
2.03555e+06,0.7,27.6566,4.83876e-12,27.2256,4.84238e-12,25.939,4.74817e-12,25.982,4.7549e-12,-16.65,1.63965e-14 ,3,0,2.13601,2,1,19865,-27.6566,-1.17283e-12,-60.5256,-1.18203e-12,-16.65,1.45095e-14,1,0.0015,0.0015,-8.50479,8.50479,1
1.01778e+06,0.9,5.74989,-1.19908e-11,5.51448,-1.14614e-11,5.319,-1.08684e-11,5.34463,-1.09208e-11,-11.2051,2.59924e-11 ,3,0,1.92797,2,16,21605,-5.74989,-8.32167e-14,-27.9247,-5.15082e-11,-11.2051,-2.5985e-11,1,0.0015,0.0015,-6.40303,6.40303,1
848148,0.5,20.9929,-3.19807e-13,20.8467,-3.06279e-13,19.8074,-1.46612e-13,19.8209,-1.56177e-13,-4.82293,-3.67627e-15 ,3,0,1.45653,2,0,16161,-20.9929,-1.55479e-12,-30.4926,-1.56988e-12,-4.82293,-3.72422e-15,1,0.0015,0.0015,-2.24668,2.24668,1
1.86593e+06,0.7,25.3518,2.35997e-12,24.9568,2.35039e-12,23.7774,1.9252e-12,23.8168,1.91963e-12,-15.2625,2.21933e-14 ,3,0,2.02631,2,1,19865,-25.3518,-1.07799e-13,-55.4818,-8.41324e-14,-15.2625,1.967e-14,1,0.0015,0.0015,-7.79605,7.79605,1
678518,0.5,16.7942,9.67255e-13,16.6773,9.5577e-13,15.8459,1.38203e-12,15.8567,1.39453e-12,-3.85835,-2.45559e-15 ,3,0,1.28507,2,0,16161,-16.7942,-7.61729e-13,-24.394,-7.75187e-13,-3.85835,-2.70868e-15,1,0.0015,0.0015,-1.79734,1.79734,1
848148,0.9,4.79157,-1.08297e-11,4.59539,-1.04519e-11,4.4325,-1.01529e-11,4.45386,-1.01962e-11,-9.33761,1.80491e-11 ,3,0,2.18003,2,16,21605,-4.79157,6.61841e-12,-23.2706,-2.91074e-11,-9.33761,-1.80472e-11,1,0.0015,0.0015,-5.33586,5.33586,1
508889,0.5,12.5956,-9.64933e-13,12.5079,-9.45052e-13,11.8844,-1.04398e-12,11.8925,-1.03653e-12,-2.89376,-1.43214e-15 ,3,0,1.26817,2,0,16161,-12.5956,-1.87326e-12,-18.2954,-1.87673e-12,-2.89376,-1.45238e-15,1,0.0015,0.0015,-1.34801,1.34801,1
1.6963e+06,0.7,23.047,2.41364e-13,22.6879,2.59797e-13,21.6158,-2.26706e-13,21.6516,-2.19375e-13,-13.875,2.0023e-14 ,3,0,1.8089,2,1,19865,-23.047,-1.63259e-12,-50.438,-1.59491e-12,-13.875,1.80674e-14,1,0.0015,0.0015,-7.08732,7.08732,1
678518,0.9,3.83326,-4.66598e-12,3.67631,-4.41596e-12,3.546,-5.33286e-12,3.56309,-5.36209e-12,-7.47009,1.15548e-11 ,3,0,2.15046,2,16,21605,-3.83326,5.75996e-12,-18.6165,-1.71062e-11,-7.47009,-1.15463e-11,1,0.0015,0.0015,-4.26869,4.26869,1
339259,0.5,8.39704,-1.31059e-12,8.33858,-1.27565e-12,7.92291,-1.24931e-12,7.9283,-1.24457e-12,-1.92918,4.58952e-16 ,3,0,1.11088,2,0,16161,-8.39704,-3.30376e-12,-12.1969,-3.31199e-12,-1.92918,3.26543e-16,1,0.0015,0.0015,-0.89867,0.89867,1
1.52667e+06,0.7,20.7423,8.40347e-13,20.4191,8.28072e-13,19.4542,6.00983e-13,19.4865,6.10468e-13,-12.4875,1.33233e-14 ,3,0,2.07095,2,1,19865,-20.7423,-1.4365e-12,-45.3942,-1.38211e-12,-12.4875,1.15743e-14,1,0.0015,0.0015,-6.37858,6.37858,1
169630,0.5,4.19851,-1.64916e-14,4.16928,-1.36774e-14,3.96145,-1.57712e-13,3.96415,-1.46904e-13,-0.964588,-6.90534e-16 ,3,0,1.76398,2,0,16161,-4.19851,-2.24784e-12,-6.09846,-2.24199e-12,-0.964588,-6.74087e-16,1,0.0015,0.0015,-0.449335,0.449335,1
508889,0.9,2.87494,-2.34293e-12,2.75724,-2.19799e-12,2.6595,-2.44393e-12,2.67232,-2.45809e-12,-5.60256,6.49997e-12 ,3,0,2.26282,2,16,21605,-2.87494,1.15929e-11,-13.9624,-1.29235e-12,-5.60256,-6.49548e-12,1,0.0015,0.0015,-3.20152,3.20152,1
0,0.5,1.18458e-12,-2.87215e-13,1.20011e-12,-3.33074e-13,1.9906e-12,-5.06595e-13,2.13969e-12,-5.28029e-13,0,0 ,3,0,1.70091,2,0,16161,3.18252e-12,-2.67883e-12,3.82522e-12,-2.68908e-12,0,0,1,0.0015,0.0015,-8.17124e-14,1.20792e-13,1
339259,0.9,1.91663,-4.98125e-12,1.83816,-4.92643e-12,1.773,-3.70963e-12,1.78154,-3.71851e-12,-3.73504,2.88968e-12 ,3,0,1.78963,2,16,21605,-1.91663,1.24588e-11,-9.30824,6.73987e-12,-3.73504,-2.88621e-12,1,0.0015,0.0015,-2.13434,2.13434,1
1.35704e+06,0.7,18.4376,-1.71152e-12,18.1503,-1.7166e-12,17.2926,-2.08811e-12,17.3213,-2.0803e-12,-11.1,1.10214e-14 ,3,0,2.59593,2,1,19865,-18.4376,-3.01744e-12,-40.3503,-3.03408e-12,-11.1,9.35629e-15,1,0.0015,0.0015,-5.66985,5.66985,1
2.54444e+06,0.4,82.9089,2.12893e-13,82.5336,2.16722e-13,78.3946,4.11845e-13,78.429,4.19226e-13,-11.6868,-8.8925e-15 ,3,0,1.49299,2,0,16161,-82.9089,-7.47576e-13,-105.907,-7.70951e-13,-11.6868,-9.35702e-15,1,0.0015,0.0015,-5.34495,5.34495,1
1.18741e+06,0.7,16.1329,3.38381e-12,15.8815,3.36501e-12,15.131,2.27359e-12,15.1561,2.28321e-12,-9.71254,4.63214e-15 ,3,0,1.88167,2,1,19865,-16.1329,3.20716e-12,-35.3065,3.18678e-12,-9.71254,3.75156e-15,1,0.0015,0.0015,-4.96112,4.96112,1
169630,0.9,0.958314,-9.12909e-12,0.919078,-9.08854e-12,0.8865,-8.17802e-12,0.890772,-8.18026e-12,-1.86752,7.22467e-13 ,3,0,2.03121,2,16,21605,-0.958314,1.28826e-11,-4.65412,1.14397e-11,-1.86752,-7.21666e-13,1,0.0015,0.0015,-1.06717,1.06717,1
2.37481e+06,0.4,77.3777,-7.06299e-13,77.0275,-6.93909e-13,73.1664,-7.325e-13,73.1984,-7.50308e-13,-10.9078,-5.62179e-15 ,3,0,1.60857,2,0,16161,-77.3777,-3.50773e-13,-98.8431,-3.65018e-13,-10.9078,-4.99976e-15,1,0.0015,0.0015,-4.98855,4.98855,1
1.01778e+06,0.7,13.8282,5.82564e-13,13.6127,5.45678e-13,12.9694,1.50909e-13,12.991,1.48662e-13,-8.32503,1.57723e-14 ,3,0,2.18782,2,1,19865,-13.8282,-2.71974e-12,-30.2627,-2.68896e-12,-8.32503,1.49769e-14,1,0.0015,0.0015,-4.25239,4.25239,1
0,0.9,3.35348e-12,-4.37708e-12,7.29009e-12,-4.3397e-12,3.7821e-12,-3.06197e-12,7.76701e-12,-3.05989e-12,0,0 ,3,0,1.9653,2,16,21605,3.39093e-12,8.85866e-12,4.49349e-12,8.86062e-12,0,0,1,0.0015,0.0015,1.42109e-13,-5.82645e-13,1
2.20518e+06,0.4,71.8474,5.06884e-13,71.5222,5.043e-13,67.9385,6.33893e-13,67.9683,6.48185e-13,-10.1287,-4.52079e-15 ,3,0,1.4548,2,0,16161,-71.8474,-4.63776e-13,-91.7797,-4.79343e-13,-10.1287,-5.74834e-15,1,0.0015,0.0015,-4.63216,4.63216,1
2.03555e+06,0.4,66.3179,-7.91847e-13,66.0176,-7.96612e-13,62.7111,-8.29151e-13,62.7385,-8.13488e-13,-9.34967,4.55655e-16 ,3,0,1.704,2,0,16161,-66.3179,-1.78052e-12,-84.717,-1.78339e-12,-9.34967,-1.06177e-16,1,0.0015,0.0015,-4.27579,4.27579,1
848148,0.7,11.5235,2.9147e-12,11.3439,2.92814e-12,10.8079,2.2459e-12,10.8258,2.25668e-12,-6.93753,1.43273e-14 ,3,0,1.71291,2,1,19865,-11.5235,-2.43619e-12,-25.2189,-2.37993e-12,-6.93753,1.32918e-14,1,0.0015,0.0015,-3.54365,3.54365,1
2.54444e+06,0.8,20.6277,-1.34767e-10,20.0508,-1.30959e-10,19.2212,-1.24296e-10,19.2827,-1.24683e-10,-25.3865,1.65605e-10 ,3,0,2.23364,2,16,21605,-20.6277,-1.34438e-10,-70.8237,-4.6183e-10,-25.3865,-1.65584e-10,1,0.0015,0.0015,-14.223,14.223,1
1.86593e+06,0.4,60.789,-1.28968e-12,60.5138,-1.2678e-12,57.484,-1.01701e-12,57.5091,-1.00002e-12,-8.57059,2.41653e-15 ,3,0,2.01492,2,0,16161,-60.789,-1.62054e-13,-77.6549,-1.5457e-13,-8.57059,1.61575e-15,1,0.0015,0.0015,-3.91943,3.91943,1
678518,0.7,9.21876,-3.98509e-12,9.0751,-3.97869e-12,8.64628,-3.48504e-12,8.66063,-3.47065e-12,-5.55003,1.17108e-14 ,3,0,2.98809,2,1,19865,-9.21876,-1.34417e-13,-20.1752,-1.21759e-13,-5.55003,1.1027e-14,1,0.0015,0.0015,-2.83492,2.83492,1
2.37481e+06,0.8,19.2525,-1.20227e-10,18.714,-1.16956e-10,17.9398,-1.12908e-10,17.9972,-1.13262e-10,-23.6941,1.44258e-10 ,3,0,3.05973,2,16,21605,-19.2525,-1.09311e-10,-66.1022,-3.9451e-10,-23.6941,-1.44241e-10,1,0.0015,0.0015,-13.2748,13.2748,1
1.6963e+06,0.4,55.2607,-1.51527e-12,55.0105,-1.50607e-12,52.2572,-1.29278e-12,52.28,-1.29201e-12,-7.7915,-2.99651e-15 ,3,0,2.35874,2,0,16161,-55.2607,2.40528e-13,-70.5935,2.21301e-13,-7.7915,-3.16378e-15,1,0.0015,0.0015,-3.56309,3.56309,1
508889,0.7,6.91406,-1.95238e-12,6.80632,-1.93509e-12,6.48471,-2.21262e-12,6.49547,-2.21708e-12,-4.16252,7.90578e-15 ,3,0,1.33014,2,1,19865,-6.91406,1.60283e-13,-15.1314,1.84729e-13,-4.16252,7.76668e-15,1,0.0015,0.0015,-2.12619,2.12619,1
1.52667e+06,0.4,49.733,9.31952e-13,49.5078,9.3199e-13,47.0306,1.05097e-12,47.0512,1.04124e-12,-7.01239,-3.62332e-15 ,3,0,1.93914,2,0,16161,-49.733,-7.80118e-13,-63.5326,-8.01965e-13,-7.01239,-4.0471e-15,1,0.0015,0.0015,-3.20675,3.20675,1
2.20518e+06,0.8,17.8773,-1.05545e-10,17.3773,-1.02708e-10,16.6584,-9.75938e-11,16.7117,-9.79017e-11,-22.0016,1.24383e-10 ,3,0,2.94656,2,16,21605,-17.8773,-9.47666e-11,-61.3806,-3.4063e-10,-22.0016,-1.24373e-10,1,0.0015,0.0015,-12.3266,12.3266,1
339259,0.7,4.60937,1.19545e-12,4.53755,1.18984e-12,4.32314,1.40639e-12,4.33031,1.41943e-12,-2.77501,5.56858e-15 ,3,0,2.22741,2,1,19865,-4.60937,1.74843e-14,-10.0876,2.80574e-14,-2.77501,5.25063e-15,1,0.0015,0.0015,-1.41746,1.41746,1
1.35704e+06,0.4,44.2059,-8.25018e-13,44.0057,-8.22524e-13,41.8044,-7.29095e-13,41.8227,-7.2216e-13,-6.23327,-5.65189e-15 ,3,0,1.53994,2,0,16161,-44.2059,-5.85186e-13,-56.4722,-5.89274e-13,-6.23327,-6.02633e-15,1,0.0015,0.0015,-2.85042,2.85042,1
169630,0.7,2.30469,2.63963e-12,2.26877,2.64737e-12,2.16157,2.05255e-12,2.16516,2.04164e-12,-1.38751,2.41676e-15 ,3,0,1.43438,2,1,19865,-2.30469,2.53322e-12,-5.04379,2.56413e-12,-1.38751,2.16839e-15,1,0.0015,0.0015,-0.708731,0.708731,1
2.03555e+06,0.8,16.5021,-9.25591e-11,16.0406,-9.01426e-11,15.377,-8.60098e-11,15.4261,-8.62663e-11,-20.3092,1.05983e-10 ,3,0,2.07275,2,16,21605,-16.5021,-8.3254e-11,-56.659,-2.92783e-10,-20.3092,-1.05977e-10,1,0.0015,0.0015,-11.3784,11.3784,1
0,0.7,6.57677e-13,-1.1842e-12,7.2088e-13,-1.20057e-12,7.53045e-13,-1.78638e-12,9.35653e-13,-1.79698e-12,0,0 ,3,0,1.45954,2,1,19865,2.07279e-12,2.79858e-12,3.97579e-12,2.8074e-12,0,0,1,0.0015,0.0015,-4.26326e-14,3.05533e-13,1
1.18741e+06,0.4,38.6792,-1.34094e-14,38.504,-1.81246e-14,36.5783,1.34028e-13,36.5943,1.1377e-13,-5.45413,-4.73408e-15 ,3,0,1.91832,2,0,16161,-38.6792,-1.21283e-12,-49.4123,-1.22084e-12,-5.45413,-5.49536e-15,1,0.0015,0.0015,-2.4941,2.4941,1
1.86593e+06,0.8,15.1269,-7.34653e-11,14.7039,-7.14381e-11,14.0955,-6.83952e-11,14.1406,-6.86066e-11,-18.6168,8.90588e-11 ,3,0,2.32217,2,16,21605,-15.1269,-5.9876e-11,-51.9374,-2.3593e-10,-18.6168,-8.90469e-11,1,0.0015,0.0015,-10.4302,10.4302,1
1.01778e+06,0.4,33.1528,-9.38708e-13,33.0027,-9.46679e-13,31.3525,-1.04973e-12,31.3662,-1.03683e-12,-4.67499,-4.18688e-15 ,3,0,1.37844,2,0,16161,-33.1528,-1.74479e-13,-42.3527,-2.01075e-13,-4.67499,-4.46732e-15,1,0.0015,0.0015,-2.13779,2.13779,1
2.54444e+06,0.6,44.6443,-1.88127e-13,44.1404,-1.66462e-13,42.0106,-7.60558e-13,42.06,-7.59321e-13,-18.095,1.9892e-14 ,3,0,1.79141,2,1,19865,-44.6443,4.93791e-12,-80.3305,4.95911e-12,-18.095,1.73004e-14,1,0.0015,0.0015,-9.05026,9.05026,1
848148,0.4,27.6268,7.28911e-13,27.5017,7.14074e-13,26.1268,8.65246e-13,26.1382,8.61512e-13,-3.89584,-2.4224e-15 ,3,0,1.40658,2,0,16161,-27.6268,-2.44696e-12,-35.2934,-2.45307e-12,-3.89584,-2.68159e-15,1,0.0015,0.0015,-1.78148,1.78148,1
1.6963e+06,0.8,13.7517,-6.038e-11,13.3671,-5.87038e-11,12.8141,-5.63265e-11,12.8551,-5.65107e-11,-16.9244,7.36049e-11 ,3,0,2.21462,2,16,21605,-13.7517,-5.43252e-11,-47.2158,-1.99819e-10,-16.9244,-7.35882e-11,1,0.0015,0.0015,-9.48198,9.48198,1
