current density,magnetic field,fx,fy,fxv2,fyv2,fx_safe,fy_safe,fxv2_safe,fyv2_safe,flaplacex,flaplacey,refinment,is_saturated,elapse_time_total,shapefunction_degree,size multiplicator ,number dof, fx_r,fy_r,fx_safe_r,fy_safe_r,flaplacex_r,flaplacey_r,is alternative current,size,size2,integral_force,integral_force2,is_periodic
-1.52667e+06,1.5,-67.872,1.27719e-05,-67.5096,1.2707e-05,-62.4761,1.18687e-05,-62.5542,1.1876e-05,24.9313,-6.17284e-08 ,3,0,7.08202,2,1,50373,67.872,1.27719e-05,117.372,1.28305e-05,24.9313,6.17284e-08,1,0.0015,0.0015,-70.0859,70.0859,0
-1.52667e+06,1.5,5.37368,0.000719209,5.72253,0.000715275,5.22905,0.000668378,5.18564,0.000668815,25.3518,-1.60835e-05 ,3,0,8.17918,2,16,51605,-5.37368,0.000719209,44.981,0.000747442,25.3518,1.60835e-05,1,0.0015,0.0015,14.7354,-14.7354,0
-1.35704e+06,1.5,-135.472,6.84762e-06,-135.107,6.81342e-06,-125.256,6.36192e-06,-125.389,6.36576e-06,21.9411,-2.34018e-08 ,3,0,6.75459,2,0,46861,135.472,6.8476e-06,178.989,6.86021e-06,21.9411,2.34018e-08,1,0.0015,0.0015,-151.112,151.112,0
-1.35704e+06,1.5,-68.4977,1.27799e-05,-68.1742,1.27151e-05,-63.0824,1.18763e-05,-63.1558,1.18835e-05,22.1615,-5.48965e-08 ,3,0,5.9523,2,1,50373,68.4977,1.27799e-05,112.497,1.28249e-05,22.1615,5.48965e-08,1,0.0015,0.0015,-71.7979,71.7979,0
-1.35704e+06,1.5,4.6441,0.00072118,4.95416,0.000717262,4.52597,0.000670226,4.48736,0.000670661,22.535,-1.43264e-05 ,3,0,5.05405,2,16,51605,-4.6441,0.00072118,40.1158,0.000745915,22.535,1.43264e-05,1,0.0015,0.0015,12.9459,-12.9459,0
-1.18741e+06,1.5,-136.036,6.85107e-06,-135.71,6.81691e-06,-125.804,6.36516e-06,-125.933,6.369e-06,19.1989,-2.04847e-08 ,3,0,4.4461,2,0,46861,136.036,6.85106e-06,174.108,6.85787e-06,19.1989,2.04847e-08,1,0.0015,0.0015,-152.778,152.778,0
-1.18741e+06,1.5,-69.1236,1.27879e-05,-68.8389,1.27232e-05,-63.6889,1.18838e-05,-63.7576,1.1891e-05,19.3916,-4.80579e-08 ,3,0,4.71834,2,1,50373,69.1236,1.27879e-05,107.622,1.28193e-05,19.3916,4.80579e-08,1,0.0015,0.0015,-73.51,73.51,0
-1.18741e+06,1.5,3.91448,0.000723153,4.18577,0.000719252,3.82286,0.000672076,3.78905,0.000672508,19.7182,-1.25617e-05 ,3,0,4.79432,2,16,51605,-3.91448,0.000723153,35.2506,0.000744375,19.7182,1.25617e-05,1,0.0015,0.0015,11.1564,-11.1564,0
-1.01778e+06,1.5,-136.601,6.85455e-06,-136.313,6.82041e-06,-126.354,6.36842e-06,-126.477,6.37226e-06,16.4565,-1.75653e-08 ,3,0,4.63863,2,0,46861,136.601,6.85455e-06,169.226,6.85554e-06,16.4565,1.75653e-08,1,0.0015,0.0015,-154.444,154.444,0
-1.01778e+06,1.5,-69.7497,1.27959e-05,-69.5038,1.27313e-05,-64.2956,1.18913e-05,-64.3595,1.18985e-05,16.6217,-4.12125e-08 ,3,0,6.2354,2,1,50373,69.7497,1.27959e-05,102.747,1.28137e-05,16.6217,4.12125e-08,1,0.0015,0.0015,-75.2222,75.2222,0
