current density,magnetic field,fx,fy,fxv2,fyv2,fx_safe,fy_safe,fxv2_safe,fyv2_safe,flaplacex,flaplacey,refinment,is_saturated,elapse_time_total,shapefunction_degree,size multiplicator ,number dof, fx_r,fy_r,fx_safe_r,fy_safe_r,flaplacex_r,flaplacey_r,is alternative current,size,size2,integral_force,integral_force2,is_periodic
1.18741e+06,1.5,-3.71792,0.000427041,-3.99104,0.000641686,-3.60421,0.000430371,-3.57397,0.000408292,-18.0034,0.0135608 ,3,0,1.13444,2,0,16161,-3.71792,0.000427041,-3.99104,0.000641686,-18.0034,0.0135608,0,0.0015,0.0015,-12.5637,-12.5637,1
1.52667e+06,1.5,-5.47096,0.00182358,-5.82236,0.00207978,-5.2864,0.00179845,-5.24522,0.00176934,-23.935,0.0168553 ,3,0,1.99992,2,1,19865,-5.47096,0.00182358,-5.82236,0.00207978,-23.935,0.0168553,0,0.0015,0.0015,-16.1534,-16.1534,1
1.01778e+06,1.5,-3.18679,0.000313743,-3.42089,0.000471441,-3.08932,0.000316189,-3.0634,0.000299968,-15.4314,0.00996303 ,3,0,1.83293,2,0,16161,-3.18679,0.000313743,-3.42089,0.000471441,-15.4314,0.00996303,0,0.0015,0.0015,-10.7689,-10.7689,1
1.6963e+06,1.5,-7.29282,0.00119174,-7.68077,0.0012574,-7.0264,0.00114949,-6.97846,0.00114138,-28.101,0.0047414 ,3,0,2.76202,2,16,21605,-7.29282,0.00119174,-7.68077,0.0012574,-28.101,0.0047414,0,0.0015,0.0015,-17.9495,-17.9495,1
1.35704e+06,1.5,-4.86308,0.00144086,-5.17543,0.00164328,-4.69902,0.00142099,-4.66241,0.00139799,-21.2755,0.0133178 ,3,0,2.08202,2,1,19865,-4.86308,0.00144086,-5.17543,0.00164328,-21.2755,0.0133178,0,0.0015,0.0015,-14.3585,-14.3585,1
848148,1.5,-2.65565,0.000217876,-2.85074,0.000327388,-2.57443,0.000219574,-2.55283,0.00020831,-12.8595,0.00691877 ,3,0,1.33098,2,0,16161,-2.65565,0.000217876,-2.85074,0.000327388,-12.8595,0.00691877,0,0.0015,0.0015,-8.97406,-8.97406,1
1.18741e+06,1.5,-4.25519,0.00110315,-4.5285,0.00125814,-4.11164,0.00108795,-4.07961,0.00107034,-18.6161,0.0101964 ,3,0,1.74503,2,1,19865,-4.25519,0.00110315,-4.5285,0.00125814,-18.6161,0.0101964,0,0.0015,0.0015,-12.5637,-12.5637,1
1.52667e+06,1.5,-6.56353,0.00096531,-6.9127,0.00101849,-6.32376,0.000931084,-6.28061,0.000924515,-25.2909,0.00384054 ,3,0,2.52703,2,16,21605,-6.56353,0.00096531,-6.9127,0.00101849,-25.2909,0.00384054,0,0.0015,0.0015,-16.1546,-16.1546,1
678518,1.5,-2.12452,0.00013944,-2.28059,0.000209528,-2.05955,0.000140527,-2.04226,0.000133318,-10.2876,0.00442801 ,3,0,1.30946,2,0,16161,-2.12452,0.00013944,-2.28059,0.000209528,-10.2876,0.00442801,0,0.0015,0.0015,-7.17925,-7.17925,1
1.01778e+06,1.5,-3.6473,0.000810479,-3.88157,0.000924346,-3.52427,0.000799307,-3.49681,0.00078637,-15.9567,0.00749125 ,3,0,1.674,2,1,19865,-3.6473,0.000810479,-3.88157,0.000924346,-15.9567,0.00749125,0,0.0015,0.0015,-10.7689,-10.7689,1
508889,1.5,-1.59339,7.84347e-05,-1.71044,0.000117859,-1.54466,7.90462e-05,-1.5317,7.49909e-05,-7.71572,0.00249076 ,3,0,1.40546,2,0,16161,-1.59339,7.84347e-05,-1.71044,0.000117859,-7.71572,0.00249076,0,0.0015,0.0015,-5.38444,-5.38444,1
1.35704e+06,1.5,-5.83425,0.000762714,-6.14462,0.000804734,-5.62112,0.000735672,-5.58277,0.000730481,-22.4808,0.0030345 ,3,0,2.61084,2,16,21605,-5.83425,0.000762714,-6.14462,0.000804734,-22.4808,0.0030345,0,0.0015,0.0015,-14.3596,-14.3596,1
339259,1.5,-1.06226,3.48598e-05,-1.1403,5.23818e-05,-1.02977,3.51315e-05,-1.02113,3.33292e-05,-5.14382,0.001107 ,3,0,1.75463,2,0,16161,-1.06226,3.48597e-05,-1.1403,5.23817e-05,-5.14382,0.001107,0,0.0015,0.0015,-3.58963,-3.58963,1
848148,1.5,-3.03942,0.000562832,-3.23464,0.000641906,-2.93689,0.000555074,-2.91401,0.00054609,-13.2972,0.00520226 ,3,0,2.19259,2,1,19865,-3.03942,0.000562832,-3.23464,0.000641906,-13.2972,0.00520226,0,0.0015,0.0015,-8.97409,-8.97409,1
169630,1.5,-0.53113,8.71492e-06,-0.570148,1.30954e-05,-0.514886,8.78287e-06,-0.510565,8.33229e-06,-2.57191,0.000276751 ,3,0,1.39176,2,0,16161,-0.53113,8.71493e-06,-0.570148,1.30954e-05,-2.57191,0.000276751,0,0.0015,0.0015,-1.79481,-1.79481,1
678518,1.5,-2.43154,0.000360212,-2.58771,0.00041082,-2.34951,0.000355247,-2.3312,0.000349497,-10.6378,0.00332944 ,3,0,2.00716,2,1,19865,-2.43154,0.000360212,-2.58771,0.00041082,-10.6378,0.00332944,0,0.0015,0.0015,-7.17927,-7.17927,1
1.18741e+06,1.5,-5.10497,0.000583953,-5.37654,0.000616125,-4.91848,0.000563249,-4.88492,0.000559275,-19.6707,0.00232329 ,3,0,2.75276,2,16,21605,-5.10497,0.000583953,-5.37654,0.000616125,-19.6707,0.00232329,0,0.0015,0.0015,-12.5647,-12.5647,1
0,1.5,-8.33715e-13,-3.01132e-12,-9.23022e-12,-2.94603e-12,1.06699e-12,-3.56555e-12,-5.62688e-12,-3.65479e-12,0,0 ,3,0,1.37949,2,0,16161,-1.98268e-12,-1.22966e-11,-2.27082e-12,-1.23651e-11,0,0,0,0.0015,0.0015,2.84217e-13,2.55795e-12,1
508889,1.5,-1.82365,0.000202619,-1.94079,0.000231086,-1.76213,0.000199826,-1.7484,0.000196592,-7.97833,0.00187281 ,3,0,1.86072,2,1,19865,-1.82365,0.000202619,-1.94079,0.000231086,-7.97833,0.00187281,0,0.0015,0.0015,-5.38445,-5.38445,1
2.54444e+06,1.4,-4.34861,-0.00370722,-4.93693,-0.00263958,-4.32473,-0.00337668,-4.26095,-0.00348372,-36.408,0.0636385 ,3,0,1.54976,2,0,16161,-4.34861,-0.00370722,-4.93693,-0.00263957,-36.408,0.0636385,0,0.0015,0.0015,-25.1275,-25.1275,1
1.01778e+06,1.5,-4.37569,0.000429027,-4.60846,0.000452663,-4.21584,0.000413815,-4.18708,0.000410896,-16.8606,0.00170691 ,3,0,2.40367,2,16,21605,-4.37569,0.000429027,-4.60846,0.000452663,-16.8606,0.00170691,0,0.0015,0.0015,-10.7697,-10.7697,1
