current density,magnetic field,fx,fy,fxv2,fyv2,fx_safe,fy_safe,fxv2_safe,fyv2_safe,flaplacex,flaplacey,refinment,is_saturated,elapse_time_total,shapefunction_degree,size multiplicator ,number dof, fx_r,fy_r,fx_safe_r,fy_safe_r,flaplacex_r,flaplacey_r,is alternative current,size,size2,integral_force,integral_force2,is_periodic,integral_force,integral_force2,diff,diff2,diff inverted,diff inverted 2
-508889,0.7,-6.13699,0.000397384,-6.02467,0.000396293,-5.73408,0.000370068,-5.74583,0.000370174,4.54812,-0.00000414387,3,0,4.92823,2,16,51605,6.13699,0.000397384,15.1209,0.00040458,4.54812,0.00000414387,1,0.0015,0.0015,1.89808,-1.89808,0,-3.10682,3.10682,5.0049,-5.0049,-1.20874,1.20874
-508889,0.8,-80.1497,0.00000411592,-79.9307,0.0000041043,-73.9547,0.00000382833,-74.0023,0.0000038295,4.90108,-0.00000000701819,3,0,4.22494,2,0,46861,80.1497,0.00000411591,89.7328,0.00000411833,4.90108,0.00000000701819,1,0.0015,0.0015,-80.597,80.597,0,-85.8043,85.8043,5.2073,-5.2073,-166.4013,166.4013
-508889,0.8,-44.7121,0.00000779425,-44.5462,0.00000777176,-41.1665,0.00000725322,-41.1931,0.00000725545,4.97248,-0.0000000166249,3,0,5.73806,2,1,50373,44.7121,0.00000779425,54.4912,0.00000780501,4.97248,0.0000000166249,1,0.0015,0.0015,-41.2853,41.2853,0,-46.6792,46.6792,5.3939,-5.3939,-87.9645,87.9645
-508889,0.8,-28.1143,0.0000133408,-27.9705,0.0000133017,-25.8712,0.0000124173,-25.8905,0.0000124212,5.01205,-0.0000000342594,3,0,8.69047,2,2,50373,28.1143,0.0000133408,37.9946,0.0000133702,5.01205,0.0000000342594,1,0.0015,0.0015,-23.1041,23.1041,0,-28.6029,28.6029,5.4988,-5.4988,-51.707,51.707
-508889,0.8,-14.4376,0.000031818,-14.3105,0.0000317232,-13.2995,0.0000296204,-13.3142,0.0000296297,5.05187,-0.000000110059,3,0,4.77374,2,4,48445,14.4376,0.000031818,24.4143,0.0000319433,5.05187,0.000000110059,1,0.0015,0.0015,-8.26378,8.26378,0,-13.8686,13.8686,5.60482,-5.60482,-22.13238,22.13238
-508889,0.8,-7.19317,0.000109232,-7.07433,0.0001089,-6.65343,0.000101697,-6.66636,0.00010173,5.08063,-0.000000583767,3,0,5.40388,2,8,49589,7.19317,0.000109232,17.2356,0.000110067,5.08063,0.000000583767,1,0.0015,0.0015,-0.472808,0.472808,0,-6.15421,6.15421,5.681402,-5.681402,-6.627018,6.627018
-508889,0.8,-4.74544,0.000457656,-4.62922,0.000456215,-4.41021,0.000426103,-4.42265,0.000426245,5.09548,-0.00000444161,3,0,7.60042,2,16,51605,4.74544,0.000457656,14.8202,0.000465098,5.09548,0.00000444161,1,0.0015,0.0015,2.13909,-2.13909,0,-3.58181,3.58181,5.7209,-5.7209,-1.44272,1.44272
-508889,0.9,-90.1855,0.00000465153,-89.9518,0.0000046366,-83.2254,0.00000432608,-83.2836,0.00000432761,5.41956,-0.00000000743863,3,0,5.73651,2,0,46861,90.1855,0.00000465151,100.791,0.00000465146,5.41956,0.00000000743863,1,0.0015,0.0015,-93.9585,93.9585,0,-99.8387,99.8387,5.8802,-5.8802,-193.7972,193.7972
-508889,0.9,-49.3382,0.00000878281,-49.1654,0.00000875406,-45.4165,0.00000817197,-45.4473,0.00000817488,5.49387,-0.0000000175888,3,0,6.42416,2,1,50373,49.3382,0.00000878281,60.1531,0.00000878924,5.49387,0.0000000175888,1,0.0015,0.0015,-48.0195,48.0195,0,-54.1032,54.1032,6.0837,-6.0837,-102.1227,102.1227
-508889,0.9,-30.2908,0.0000150073,-30.1425,0.0000149576,-27.8531,0.0000139662,-27.8746,0.0000139712,5.53495,-0.0000000362078,3,0,7.97791,2,2,50373,30.2908,0.0000150073,41.2124,0.00001503,5.53495,0.0000000362078,1,0.0015,0.0015,-26.8682,26.8682,0,-33.0657,33.0657,6.1975,-6.1975,-59.9339,59.9339
-508889,0.9,-14.6432,0.0000357271,-14.5131,0.0000356067,-13.4592,0.0000332532,-13.475,0.0000332653,5.57624,-0.000000116195,3,0,6.84253,2,4,48445,14.6432,0.0000357271,25.6656,0.0000358391,5.57624,0.000000116195,1,0.0015,0.0015,-9.65186,9.65186,0,-15.9639,15.9639,6.31204,-6.31204,-25.61576,25.61576
-508889,0.9,-6.3784,0.000122449,-6.25709,0.000122028,-5.87094,0.000113978,-5.88451,0.00011402,5.60601,-0.000000615881,3,0,6.39201,2,8,49589,6.3784,0.000122449,17.4691,0.00012326,5.60601,0.000000615881,1,0.0015,0.0015,-0.633893,0.633893,0,-7.02852,7.02852,6.394627,-6.394627,-7.662413,7.662413
-508889,0.9,-3.593,0.000512124,-3.47447,0.000510317,-3.3162,0.000476708,-3.32919,0.000476889,5.62138,-0.00000468514,3,0,5.60643,2,16,51605,3.593,0.000512124,14.7172,0.000519688,5.62138,0.00000468514,1,0.0015,0.0015,2.38492,-2.38492,0,-4.05222,4.05222,6.43714,-6.43714,-1.6673,1.6673
-508889,1,-99.7125,0.00000513494,-99.4722,0.00000511662,-92.0481,0.00000477505,-92.1166,0.00000477696,5.92079,-0.00000000778723,3,0,6.17588,2,0,46861,99.7125,0.00000513494,111.314,0.00000513219,5.92079,0.00000000778723,1,0.0015,0.0015,-106.736,106.736,0,-113.294,113.294,6.55799999999999,-6.55799999999999,-220.03,220.03
-508889,1,-53.7572,0.00000967102,-53.5824,0.00000963589,-49.4919,0.00000899686,-49.5267,0.00000900046,5.99737,-0.000000018383,3,0,6.46151,2,1,50373,53.7572,0.00000967101,65.5771,0.00000967265,5.99737,0.000000018383,1,0.0015,0.0015,-54.4186,54.4186,0,-61.1952,61.1952,6.7766,-6.7766,-115.6138,115.6138
-508889,1,-32.4116,0.0000165011,-32.2622,0.0000164405,-29.7964,0.0000153534,-29.8201,0.0000153596,6.03962,-0.0000000378074,3,0,9.28943,2,2,50373,32.4116,0.0000165011,44.3415,0.0000165161,6.03962,0.0000000378074,1,0.0015,0.0015,-30.4284,30.4284,0,-37.3267,37.3267,6.8983,-6.8983,-67.7551,67.7551
-508889,1,-14.9223,0.0000392228,-14.7913,0.0000390765,-13.6961,0.0000364991,-13.7129,0.000036514,6.08203,-0.000000121214,3,0,7.46214,2,4,48445,14.9223,0.0000392228,26.9554,0.0000393189,6.08203,0.000000121214,1,0.0015,0.0015,-10.9499,10.9499,0,-17.9704,17.9704,7.0205,-7.0205,-28.9203,28.9203
-508889,1,-5.70693,0.000134252,-5.58458,0.000133743,-5.228,0.000124937,-5.24211,0.000124988,6.11257,-0.000000642072,3,0,5.43459,2,8,49589,5.70693,0.000134252,17.8097,0.000135027,6.11257,0.000000642072,1,0.0015,0.0015,-0.76749,0.76749,0,-7.87587,7.87587,7.10838,-7.10838,-8.64336,8.64336
-508889,1,-2.60743,0.000560777,-2.48778,0.000558603,-2.38274,0.000521873,-2.39615,0.000522094,6.12832,-0.0000048835,3,0,4.98686,2,16,51605,2.60743,0.000560777,14.7444,0.00056837,6.12832,0.0000048835,1,0.0015,0.0015,2.63682,-2.63682,0,-4.51674,4.51674,7.15356,-7.15356,-1.87992,1.87992
-508889,1.1,-108.646,0.00000556762,-108.407,0.00000554593,-100.34,0.00000517662,-100.419,0.00000517892,6.40666,-0.00000000807517,3,0,6.1844,2,0,46861,108.646,0.00000556762,121.22,0.00000556208,6.40666,0.00000000807516,1,0.0015,0.0015,-118.815,118.815,0,-126.054,126.054,7.239,-7.239,-244.869,244.869
-508889,1.1,-57.9094,0.0000104629,-57.7371,0.0000104215,-53.3341,0.0000097317,-53.3727,0.00000973603,6.48501,-0.000000019035,3,0,4.9955,2,1,50373,57.9094,0.0000104629,70.7072,0.0000104595,6.48501,0.000000019035,1,0.0015,0.0015,-60.4305,60.4305,0,-67.9026,67.9026,7.4721,-7.4721,-128.3331,128.3331
-508889,1.1,-34.4247,0.0000178301,-34.2773,0.0000177587,-31.6505,0.0000165865,-31.676,0.0000165939,6.52817,-0.0000000391158,3,0,7.63423,2,2,50373,34.4247,0.0000178301,47.3336,0.0000178369,6.52817,0.0000000391158,1,0.0015,0.0015,-33.7564,33.7564,0,-41.3574,41.3574,7.601,-7.601,-75.1138,75.1138
-508889,1.1,-15.2272,0.0000423267,-15.097,0.0000421548,-13.964,0.0000393786,-13.9816,0.0000393964,6.57144,-0.000000125303,3,0,4.68787,2,4,48445,15.2272,0.0000423266,28.2399,0.0000424054,6.57144,0.000000125303,1,0.0015,0.0015,-12.147,12.147,0,-19.877,19.877,7.73,-7.73,-32.024,32.024
-508889,1.1,-5.13245,0.000144719,-5.01014,0.000144123,-4.67998,0.000134646,-4.69452,0.000134708,6.60257,-0.000000663352,3,0,5.68578,2,8,49589,5.13245,0.000144719,18.2153,0.00014545,6.60257,0.000000663352,1,0.0015,0.0015,-0.870511,0.870511,0,-8.69311,8.69311,7.822599,-7.822599,-9.563621,9.563621
-508889,1.1,-1.74277,0.000603927,-1.62287,0.00060139,-1.56563,0.000561891,-1.5794,0.000562154,6.61863,-0.00000504445,3,0,8.58814,2,16,51605,1.74277,0.000603927,14.8601,0.000611479,6.61863,0.00000504445,1,0.0015,0.0015,2.89544,-2.89544,0,-4.97472,4.97472,7.87016,-7.87016,-2.07928,2.07928
-508889,1.2,-116.957,0.00000595286,-116.726,0.00000592787,-108.072,0.00000553387,-108.16,0.00000553656,6.87891,-0.00000000831212,3,0,5.30814,2,0,46861,116.957,0.00000595287,130.484,0.0000059445,6.87891,0.00000000831212,1,0.0015,0.0015,-130.135,130.135,0,-138.06,138.06,7.92500000000001,-7.92500000000001,-268.195,268.195
-508889,1.2,-61.7706,0.0000111656,-61.6048,0.0000111179,-56.918,0.0000103831,-56.9599,0.0000103882,6.95867,-0.0000000195682,3,0,7.03049,2,1,50373,61.7706,0.0000111656,75.5221,0.0000111571,6.95867,0.0000000195682,1,0.0015,0.0015,-66.0306,66.0306,0,-74.2007,74.2007,8.17009999999999,-8.17009999999999,-140.2313,140.2313
-508889,1.2,-36.3048,0.0000190072,-36.1617,0.0000189252,-33.3897,0.0000176775,-33.4168,0.0000176861,7.00254,-0.0000000401817,3,0,8.04525,2,2,50373,36.3048,0.0000190071,50.1668,0.0000190056,7.00254,0.0000000401817,1,0.0015,0.0015,-36.8399,36.8399,0,-45.1452,45.1452,8.3053,-8.3053,-81.9851,81.9851
-508889,1.2,-15.53,0.0000450707,-15.402,0.0000448741,-14.2355,0.0000419216,-14.2537,0.0000419423,7.04647,-0.000000128621,3,0,5.6489,2,4,48445,15.53,0.0000450707,29.495,0.0000451313,7.04647,0.000000128621,1,0.0015,0.0015,-13.2386,13.2386,0,-21.679,21.679,8.4404,-8.4404,-34.9176,34.9176
-508889,1.2,-4.62512,0.000153963,-4.50367,0.000153283,-4.19799,0.000143211,-4.21288,0.000143283,7.07806,-0.000000680569,3,0,4.87156,2,8,49589,4.62512,0.000153963,18.6598,0.000154644,7.07806,0.000000680569,1,0.0015,0.0015,-0.941785,0.941785,0,-9.47902,9.47902,8.537235,-8.537235,-10.420805,10.420805
-508889,1.2,-0.968424,0.000642031,-0.848897,0.000639144,-0.835425,0.000597192,-0.849475,0.000597496,7.09434,-0.0000051745,3,0,7.01655,2,16,51605,0.968424,0.000642031,15.0376,0.000649493,7.09434,0.0000051745,1,0.0015,0.0015,3.161,-3.161,0,-5.4259,5.4259,8.5869,-8.5869,-2.2649,2.2649
-508889,1.3,-124.65,0.00000629469,-124.435,0.00000626652,-115.245,0.00000585058,-115.341,0.00000585365,7.33912,-0.00000000850632,3,0,5.94047,2,0,46861,124.65,0.00000629469,139.113,0.00000628353,7.33912,0.00000000850632,1,0.0015,0.0015,-140.674,140.674,0,-149.288,149.288,8.614,-8.614,-289.962,289.962
-508889,1.3,-65.3375,0.0000117871,-65.1814,0.0000117336,-60.238,0.0000109588,-60.283,0.0000109645,7.41999,-0.0000000200023,3,0,6.07669,2,1,50373,65.3375,0.0000117871,80.0214,0.0000117736,7.41999,0.0000000200023,1,0.0015,0.0015,-71.213,71.213,0,-80.0832,80.0832,8.87020000000001,-8.87020000000001,-151.2962,151.2962
-508889,1.3,-38.0423,0.0000200466,-37.9056,0.0000199547,-35.0031,0.00001864,-35.0316,0.0000186498,7.46442,-0.000000041046,3,0,5.18676,2,2,50373,38.0423,0.0000200466,52.8344,0.0000200368,7.46442,0.000000041046,1,0.0015,0.0015,-39.677,39.677,0,-48.6882,48.6882,9.0112,-9.0112,-88.3652,88.3652
-508889,1.3,-15.8147,0.0000474903,-15.69,0.00004727,-14.4943,0.0000441615,-14.5131,0.0000441851,7.50887,-0.0000001313,3,0,6.66817,2,4,48445,15.8147,0.0000474903,30.7077,0.0000475326,7.50887,0.0000001313,1,0.0015,0.0015,-14.2246,14.2246,0,-23.3763,23.3763,9.1517,-9.1517,-37.6009,37.6009
-508889,1.3,-4.16513,0.000162107,-4.04515,0.000161346,-3.76278,0.000150748,-3.77795,0.00015083,7.54081,-0.000000694427,3,0,4.82469,2,8,49589,4.16513,0.000162107,19.1268,0.000162734,7.54081,0.000000694427,1,0.0015,0.0015,-0.981404,0.981404,0,-10.2336,10.2336,9.252196,-9.252196,-11.215004,11.215004
-508889,1.3,-0.263259,0.000675595,-0.144563,0.000672373,-0.171763,0.000628252,-0.186042,0.000628597,7.55726,-0.00000527903,3,0,5.62897,2,16,51605,0.263259,0.000675595,15.2591,0.000682931,7.55726,0.00000527903,1,0.0015,0.0015,3.43347,-3.43347,0,-5.87029,5.87029,9.30376,-9.30376,-2.43682,2.43682
-508889,1.4,-131.752,0.00000659735,-131.556,0.00000656615,-121.878,0.00000613073,-121.982,0.00000613418,7.78867,-0.00000000866471,3,0,4.58638,2,0,46861,131.752,0.00000659733,147.134,0.00000658347,7.78867,0.00000000866471,1,0.0015,0.0015,-150.437,150.437,0,-159.743,159.743,9.30599999999998,-9.30599999999998,-310.18,310.18
-508889,1.4,-68.6185,0.0000123359,-68.4749,0.0000122768,-63.3001,0.0000114665,-63.3476,0.000011473,7.87043,-0.0000000203538,3,0,7.40257,2,1,50373,68.6185,0.0000123359,84.2158,0.0000123175,7.87043,0.0000000203538,1,0.0015,0.0015,-75.9844,75.9844,0,-85.5566,85.5566,9.57220000000001,-9.57220000000001,-161.541,161.541
-508889,1.4,-39.6365,0.0000209632,-39.5078,0.0000208617,-36.4889,0.0000194877,-36.5185,0.0000194987,7.91529,-0.0000000417429,3,0,6.33866,2,2,50373,39.6365,0.0000209632,55.3384,0.0000209452,7.91529,0.0000000417429,1,0.0015,0.0015,-42.2729,42.2729,0,-51.9912,51.9912,9.7183,-9.7183,-94.2641,94.2641
-508889,1.4,-16.0724,0.0000496207,-15.9518,0.000049378,-14.7315,0.0000461314,-14.7507,0.0000461578,7.96016,-0.00000013345,3,0,4.4902,2,4,48445,16.0724,0.0000496208,31.8721,0.0000496449,7.96016,0.00000013345,1,0.0015,0.0015,-15.1076,15.1076,0,-24.9713,24.9713,9.8637,-9.8637,-40.0789,40.0789
-508889,1.4,-3.73905,0.000169271,-3.62097,0.000168433,-3.36121,0.000157371,-3.3766,0.000157462,7.99237,-0.000000705507,3,0,6.08534,2,8,49589,3.73905,0.00016927,19.6057,0.000169844,7.99237,0.000000705507,1,0.0015,0.0015,-0.990259,0.990259,0,-10.9578,10.9578,9.967541,-9.967541,-11.948059,11.948059
-508889,1.4,0.387774,0.000705116,0.505321,0.000701578,0.439875,0.000655539,0.425411,0.000655924,8.00896,-0.00000536248,3,0,7.31856,2,16,51605,-0.387774,0.000705116,15.5126,0.000712303,8.00896,0.00000536248,1,0.0015,0.0015,3.71265,-3.71265,0,-6.3081,6.3081,10.02075,-10.02075,-2.59545,2.59545
-508889,1.5,-138.294,0.00000686497,-138.124,0.00000683091,-128.002,0.00000637819,-128.112,0.00000638201,8.22879,-0.00000000879309,3,0,4.88957,2,0,46861,138.294,0.00000686496,154.581,0.00000684849,8.22879,0.00000000879309,1,0.0015,0.0015,-159.443,159.443,0,-169.444,169.444,10.001,-10.001,-328.887,328.887
-508889,1.5,-71.6287,0.00001282,-71.4994,0.0000127556,-66.1163,0.0000119139,-66.166,0.000011921,8.31126,-0.0000000206364,3,0,4.61299,2,1,50373,71.6287,0.00001282,88.1219,0.0000127968,8.31126,0.0000000206364,1,0.0015,0.0015,-80.3591,80.3591,0,-90.635,90.635,10.2759,-10.2759,-170.9941,170.9941
-508889,1.5,-41.092,0.0000217705,-40.9725,0.0000216601,-37.8499,0.0000202336,-37.8805,0.0000202458,8.35647,-0.0000000423003,3,0,9.10835,2,2,50373,41.092,0.0000217705,57.6855,0.0000217447,8.35647,0.0000000423003,1,0.0015,0.0015,-44.637,44.637,0,-55.0636,55.0636,10.4266,-10.4266,-99.7006,99.7006
-508889,1.5,-16.2989,0.0000514951,-16.1829,0.0000512312,-14.9421,0.0000478625,-14.9616,0.0000478916,8.40166,-0.000000135161,3,0,6.73342,2,4,48445,16.2989,0.0000514951,32.9863,0.0000515015,8.40166,0.000000135161,1,0.0015,0.0015,-15.8921,15.8921,0,-26.4683,26.4683,10.5762,-10.5762,-42.3604,42.3604
-508889,1.5,-3.33753,0.000175568,-3.22166,0.000174659,-2.98411,0.000163186,-2.99969,0.000163286,8.43409,-0.000000714287,3,0,5.07864,2,8,49589,3.33753,0.000175568,20.0898,0.000176088,8.43409,0.000000714287,1,0.0015,0.0015,-0.969727,0.969727,0,-11.6529,11.6529,10.683173,-10.683173,-12.622627,12.622627
-508889,1.5,0.995679,0.000731063,1.11186,0.000727229,1.01011,0.000679493,0.995496,0.000679917,8.45079,-0.00000542848,3,0,4.87153,2,16,51605,-0.995679,0.000731063,15.7897,0.000738086,8.45079,0.00000542848,1,0.0015,0.0015,3.99823,-3.99823,0,-6.73961,6.73961,10.73784,-10.73784,-2.74138,2.74138
-678518,0,0.0729332,-0.00000000125612,0.0728946,-0.00000000125546,0.0762642,-0.00000000131366,0.0762614,-0.00000000131362,-0.00142672,2.46009E-11,3,0,12.2077,2,0,46861,-0.0729332,-0.00000000125515,-0.0757481,-0.00000000130368,-0.00142672,-2.46007E-11,1,0.0015,0.0015,-0.000674663,0.000674663,0,-0.000674663,0.000674663,0,0,-0.001349326,0.001349326
-678518,0,0.059657,-0.00000000357433,0.0596255,-0.00000000357243,0.0623819,-0.00000000373774,0.0623797,-0.00000000373759,-0.00116713,6.99918E-11,3,0,9.90697,2,1,50373,-0.059657,-0.00000000357549,-0.0619597,-0.0000000037136,-0.00116713,-6.99917E-11,1,0.0015,0.0015,-0.000563171,0.000563171,0,-0.000563171,0.000563171,0,0,-0.001126342,0.001126342
-678518,0,0.0502756,-0.00000000866055,0.0502491,-0.00000000865598,0.0525722,-0.00000000905607,0.0525703,-0.00000000905575,-0.000983647,1.69509E-10,3,0,13.8239,2,2,50373,-0.0502756,-0.00000000865824,-0.0522164,-0.00000000899269,-0.000983647,-1.69509E-10,1,0.0015,0.0015,-0.000480112,0.000480112,0,-0.000480112,0.000480112,0,0,-0.000960224,0.000960224
-678518,0,0.0380536,-0.000000036483,0.0380335,-0.0000000364638,0.0397919,-0.0000000381503,0.0397905,-0.0000000381489,-0.000744567,7.14062E-10,3,0,11.2259,2,4,48445,-0.0380536,-0.0000000364839,-0.0395226,-0.0000000378927,-0.000744567,-7.14062E-10,1,0.0015,0.0015,-0.00036768,0.00036768,0,-0.00036768,0.00036768,0,0,-0.00073536,0.00073536
-678518,0,0.0253681,-0.000000291294,0.0253547,-0.00000029114,0.026527,-0.000000304603,0.026526,-0.000000304592,-0.000496381,0.00000000570049,3,0,11.7711,2,8,49589,-0.0253681,-0.000000291294,-0.0263474,-0.000000302541,-0.000496381,-0.00000000570049,1,0.0015,0.0015,-0.000247208,0.000247208,0,-0.000247208,0.000247208,0,0,-0.000494416,0.000494416
-678518,0,0.0148803,-0.00000388932,0.0148724,-0.00000388726,0.0155601,-0.00000406701,0.0155595,-0.00000406686,-0.000291171,0.0000000761078,3,0,10.6219,2,16,51605,-0.0148803,-0.00000388932,-0.0154547,-0.00000403948,-0.000291171,-0.0000000761078,1,0.0015,0.0015,-0.000145646,0.000145646,0,-0.000145646,0.000145646,0,0,-0.000291292,0.000291292
-678518,0.1,-60.7409,0.000000157529,-60.7101,0.000000157471,-61.5408,0.000000159076,-61.5458,0.000000159088,0.897014,-0.00000000157715,3,0,9.9131,2,0,46861,60.7409,0.000000157527,62.5041,0.000000160624,0.897014,0.00000000157715,1,0.0015,0.0015,-1.56045,1.56045,0,-2.41513,2.41513,0.85468,-0.85468,-3.97558,3.97558
-678518,0.1,-60.7165,0.00000035416,-60.6837,0.000000354018,-61.5766,0.000000357899,-61.5809,0.000000357926,0.916186,-0.00000000378254,3,0,13.7577,2,1,50373,60.7165,0.00000035416,62.5161,0.000000361583,0.916186,0.00000000378254,1,0.0015,0.0015,-0.632743,0.632743,0,-1.52035,1.52035,0.887607,-0.887607,-2.153093,2.153093
-678518,0.1,-61.1792,0.000000701752,-61.1455,0.000000701452,-62.0616,0.000000709594,-62.0657,0.000000709648,0.927087,-0.00000000784296,3,0,8.28407,2,2,50373,61.1792,0.000000701752,62.9996,0.000000717139,0.927087,0.00000000784296,1,0.0015,0.0015,-0.187287,0.187287,0,-1.09475,1.09475,0.907463,-0.907463,-1.282037,1.282037
-678518,0.1,-62.1884,0.00000213481,-62.1543,0.00000213384,-62.9613,0.00000215695,-62.9655,0.00000215711,0.938274,-0.0000000252871,3,0,8.92593,2,4,48445,62.1884,0.0000021348,64.0308,0.00000218441,0.938274,0.0000000252871,1,0.0015,0.0015,0.186304,-0.186304,0,-0.742146,0.742146,0.92845,-0.92845,-0.555842,0.555842
-678518,0.1,-63.2011,0.0000105314,-63.1673,0.0000105264,-63.7523,0.0000106134,-63.7568,0.0000106142,0.946519,-0.000000133409,3,0,8.79925,2,8,49589,63.2011,0.0000105314,65.0603,0.0000107932,0.946519,0.000000133409,1,0.0015,0.0015,0.388025,-0.388025,0,-0.556153,0.556153,0.944178,-0.944178,-0.168128,0.168128
-678518,0.1,-63.793,0.0000731984,-63.7595,0.0000731626,-64.1814,0.0000736151,-64.1861,0.0000736206,0.95088,-0.000000990188,3,0,10.7195,2,16,51605,63.793,0.0000731984,65.6612,0.000075143,0.95088,0.000000990188,1,0.0015,0.0015,0.457761,-0.457761,0,-0.494702,0.494702,0.952463,-0.952463,-0.036941,0.036941
-678518,0.2,-48.7519,0.000000523709,-48.6875,0.000000523463,-46.0488,0.000000488249,-46.0552,0.000000488272,1.78534,-0.00000000312254,3,0,4.2968,2,0,46861,48.7519,0.00000052371,52.2582,0.000000529709,1.78534,0.00000000312254,1,0.0015,0.0015,-6.90899,6.90899,0,-8.61331,8.61331,1.70432,-1.70432,-15.5223,15.5223
-678518,0.2,-44.2817,0.00000103819,-44.2171,0.00000103766,-41.9113,0.00000096908,-41.9177,0.000000969129,1.82214,-0.00000000748833,3,0,5.48515,2,1,50373,44.2817,0.00000103819,47.8613,0.00000105263,1.82214,0.00000000748833,1,0.0015,0.0015,-3.30645,3.30645,0,-5.08048,5.08048,1.77403,-1.77403,-8.38693,8.38693
-678518,0.2,-42.0696,0.00000184566,-42.0047,0.00000184464,-39.8685,0.00000172414,-39.8749,0.00000172423,1.84297,-0.0000000155362,3,0,5.10355,2,2,50373,42.0696,0.00000184566,45.6906,0.00000187571,1.84297,0.0000000155362,1,0.0015,0.0015,-1.58605,1.58605,0,-3.40093,3.40093,1.81488,-1.81488,-4.98698,4.98698
-678518,0.2,-40.1366,0.00000469591,-40.0714,0.00000469298,-38.0844,0.00000439162,-38.0908,0.00000439189,1.86426,-0.0000000502038,3,0,5.73081,2,4,48445,40.1366,0.00000469591,43.7999,0.00000479339,1.86426,0.0000000502038,1,0.0015,0.0015,-0.15065,0.15065,0,-2.00795,2.00795,1.8573,-1.8573,-2.1586,2.1586
-678518,0.2,-39.0117,0.0000180407,-38.9462,0.0000180273,-37.0448,0.0000169005,-37.0513,0.0000169018,1.87987,-0.000000266527,3,0,6.66594,2,8,49589,39.0117,0.0000180407,42.7059,0.0000185603,1.87987,0.000000266527,1,0.0015,0.0015,0.618552,-0.618552,0,-1.27011,1.27011,1.888662,-1.888662,-0.651558,0.651558
-678518,0.2,-38.5683,0.0000930808,-38.5027,0.0000929936,-36.6336,0.0000874369,-36.6401,0.0000874453,1.88804,-0.00000200992,3,0,4.5314,2,16,51605,38.5683,0.0000930808,42.2788,0.0000970134,1.88804,0.00000200992,1,0.0015,0.0015,0.881249,-0.881249,0,-1.02382,1.02382,1.905069,-1.905069,-0.142571,0.142571
-678518,0.3,-42.9819,0.00000100574,-42.8844,0.00000100498,-40.2872,0.000000935966,-40.2975,0.000000936039,2.65152,-0.00000000454554,3,0,6.03746,2,0,46861,42.9819,0.00000100574,48.1875,0.00000101406,2.65152,0.00000000454554,1,0.0015,0.0015,-15.4395,15.4395,0,-18.0005,18.0005,2.561,-2.561,-33.44,33.44
-678518,0.3,-34.8798,0.00000195506,-34.785,0.00000195348,-32.7917,0.00000182101,-32.8013,0.00000182115,2.70377,-0.0000000108842,3,0,5.30976,2,1,50373,34.8798,0.00000195506,40.1925,0.00000197525,2.70377,0.0000000108842,1,0.0015,0.0015,-7.67347,7.67347,0,-10.3384,10.3384,2.66493,-2.66493,-18.01187,18.01187
-678518,0.3,-30.9464,0.00000341009,-30.8528,0.0000034072,-29.1677,0.00000317776,-29.177,0.00000317803,2.73324,-0.0000000225654,3,0,5.22828,2,2,50373,30.9464,0.00000341008,36.3193,0.00000345233,2.73324,0.0000000225654,1,0.0015,0.0015,-3.9832,3.9832,0,-6.70862,6.70862,2.72542,-2.72542,-10.69182,10.69182
-678518,0.3,-27.5979,0.00000836534,-27.5051,0.00000835769,-26.0892,0.00000779982,-26.0983,0.00000780054,2.76327,-0.0000000728999,3,0,4.30537,2,4,48445,27.5979,0.00000836533,33.0317,0.00000850349,2.76327,0.0000000728999,1,0.0015,0.0015,-0.91599,0.91599,0,-3.7039,3.7039,2.78791,-2.78791,-4.61989,4.61989
-678518,0.3,-25.7417,0.000030013,-25.6492,0.0000299819,-24.3841,0.0000280061,-24.3932,0.000028009,2.78521,-0.000000387505,3,0,5.143,2,8,49589,25.7417,0.000030013,31.2196,0.0000307569,2.78521,0.000000387505,1,0.0015,0.0015,0.720701,-0.720701,0,-2.11324,2.11324,2.833941,-2.833941,-1.392539,1.392539
-678518,0.3,-25.0695,0.000136639,-24.977,0.000136465,-23.7658,0.000127682,-23.7749,0.000127699,2.79665,-0.00000293565,3,0,7.00037,2,16,51605,25.0695,0.000136639,30.5703,0.000142336,2.79665,0.00000293565,1,0.0015,0.0015,1.27682,-1.27682,0,-1.58113,1.58113,2.85795,-2.85795,-0.30431,0.30431
-678518,0.4,-46.0873,0.00000160253,-45.9548,0.0000016007,-42.9005,0.00000149081,-42.9161,0.00000149099,3.48972,-0.00000000581724,3,0,6.78791,2,0,46861,46.0873,0.00000160252,52.9343,0.00000161234,3.48972,0.00000000581724,1,0.0015,0.0015,-26.3766,26.3766,0,-29.8001,29.8001,3.4235,-3.4235,-56.1767,56.1767
-678518,0.4,-33.1967,0.00000308904,-33.0734,0.00000308538,-30.9798,0.00000287583,-30.9929,0.00000287617,3.55488,-0.0000000139,3,0,6.5728,2,1,50373,33.1967,0.00000308904,40.1832,0.00000311317,3.55488,0.0000000139,1,0.0015,0.0015,-13.2933,13.2933,0,-16.8536,16.8536,3.5603,-3.5603,-30.1469,30.1469
